CO_ID,CL_ID,DATA_INT,QTD_TOTAL_ITENS,QTD_PRODUTOS_DIFERENTES,PRODUTOS,DATA_COMPRA,index,GENERO,ESTADO_CIVIL,NUMERO_FILHOS,SEGMENTO_ECONOMICO,MES_ANO
489103,435,2021-01-02,54,46,"['CHUPETA', 'ARROZ INTEGRAL', 'AZEITE', 'BATATA DOCE', 'COPA SUINA', 'FEIJAO', 'MAMAO PAPAYA', 'PALMITO', 'PATE', 'PRESUNTO COZIDO', 'SALGADINHO', 'SARDINHA', 'SNACKS', 'TOMATE', 'REFRIGERANTE LARANJA', 'ENXAGUANTE BUCAL', 'FRALDA', 'AGUA SANITARIA', 'AMACIANTE', 'DESENGORDURANTE', 'DESINFETANTE', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'REMOVEDOR', 'SABAO', 'VASSOURA', 'RACAO UMIDA PARA CAES', 'SNACKS', 'RODO', 'REPELENTE', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PATE', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'OVOS', 'MOLHO BARBECUE', 'LIMPADOR MULTIUSO', 'HAMBUGUER', 'FIXADOR', 'FEIJAO', 'ENERGETICO', 'DESENGORDURANTE', 'BATATA DOCE', 'BATATA', 'AZEITONA']",2021-01-02,434,F,Divorciado,0,C,2021-01
489190,282,2021-01-02,81,71,"['MORDEDOR', 'ABACATE', 'ABACAXI', 'ARROZ INTEGRAL', 'CAFE', 'CHA', 'COGUMELOS', 'COPA SUINA', 'COXA E SOBRECOXA DE FRANGO', 'DANETTE', 'FEIJAO', 'HAMBUGUER', 'LATA DE ERVILHA', 'LEITE CONDENSADO', 'LINGUICA', 'MACARRAO', 'MACARRAO INSTANTANEO', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'RICOTA', 'TOMATE', 'UVA', 'ABSORVENTE', 'FRALDA', 'GEL', 'HASTES FLEXIVEIS', 'HIDRATANTE', 'LENCO UMEDECIDO', 'DESENGORDURANTE', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'Sem Nome', 'REMOVEDOR', 'RODO', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'TIRA MANCHA', 'TALCO', 'SHAMPOO', 'RODO', 'RICOTA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'PALMITO', 'OVOS', 'MORTADELA', 'MODELADOR', 'LIMPADOR MULTIUSO', 'LEITE CONDENSADO', 'LEITE', 'HAMBUGUER', 'GRANOLA', 'FRALDA', 'FIXADOR', 'ESCOVA DE DENTE', 'ENERGETICO', 'DETERGENTE', 'DANETTE', 'CREME', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'CHA', 'CENOURA', 'CAFE', 'BALDE', 'AZEITE', 'ARROZ INTEGRAL']",2021-01-02,281,M,Divorciado,0,B,2021-01
489282,360,2021-01-02,18,17,"['BANANA', 'MACARRAO', 'SNACKS', 'REFRIGERANTE GUARANA', 'ABSORVENTE', 'FIXADOR', 'PROTETOR SOLAR', 'DETERGENTE', 'ODORIZADOR', 'UVA', 'TOMATE', 'SALGADINHO', 'SABAO EM PO', 'LEITE CONDENSADO', 'LEITE', 'FIXADOR', 'DOCE']",2021-01-02,359,M,Solteiro,0,B,2021-01
489335,537,2021-01-02,11,11,"['ARROZ', 'BATATA', 'DOCE', 'MACARRAO', 'MOLHO BARBECUE', 'ABSORVENTE', 'LIMPADOR MULTIUSO', 'RODO', 'SABONETE', 'QUEIJO DE CABRA', 'CORACAO DE FRANGO']",2021-01-02,536,F,Casado ou União Estável,4,B,2021-01
489421,967,2021-01-02,38,37,"['ALHO', 'BISCOITO', 'DANETTE', 'HAMBUGUER', 'IOGURTE', 'KETCHUP', 'LATA DE ERVILHA', 'LATA DE MILHO', 'MORTADELA', 'PATE', 'RICOTA', 'UVA', 'ENXAGUANTE BUCAL', 'SABONETE', 'BALDE', 'CERA', 'LUSTRA MOVEIS', 'ODORIZADOR', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA GATOS', 'TIRA MANCHA', 'SALGADINHO', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'PAPINHA INFANTIL', 'PAO DE FORMA', 'MORDEDOR', 'LIMAO', 'LEITE', 'IOGURTE', 'HAMBUGUER', 'FRALDA', 'ESCOVA DE DENTE', 'ENXAGUANTE BUCAL', 'COGUMELOS', 'BIFE DE COXAO MOLE', 'BANANA']",2021-01-02,966,F,Casado ou União Estável,0,B,2021-01
489505,677,2021-01-02,71,61,"['ABACATE', 'ABACAXI', 'BATATA', 'CORACAO DE FRANGO', 'DANETTE', 'FEIJAO', 'GRANOLA', 'IOGURTE', 'LINGUICA', 'MANGA', 'MOLHO BARBECUE', 'MORTADELA', 'OVOS', 'PAO DE FORMA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'TOMATE', 'REFRIGERANTE GUARANA', 'CONDICIONADOR', 'CREME', 'ESCOVA DE DENTE', 'GEL', 'HIDRATANTE', 'LENCO UMEDECIDO', 'MODELADOR', 'PROTETOR SOLAR', 'REPELENTE', 'BALDE', 'DETERGENTE', 'INSETICIDA', 'LIMPA VIDROS', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TINTURAS', 'SHAMPOO', 'SABAO', 'REFRIGERANTE GUARANA', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PALMITO', 'ODORIZADOR', 'MORTADELA', 'LENCO UMEDECIDO', 'LATA DE ERVILHA', 'HAMBUGUER', 'GEL', 'FIXADOR', 'FILE DE PEIXE', 'COPA SUINA', 'BROCOLIS', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BATATA', 'AZEITE', 'ARROZ INTEGRAL', 'ARROZ', 'ALMONDEGA']",2021-01-02,676,M,Solteiro,0,B,2021-01
489575,385,2021-01-02,87,65,"['CHUPETA', 'ABACATE', 'ARROZ', 'BATATA', 'BROCOLIS', 'GRANOLA', 'IOGURTE', 'LATA DE ERVILHA', 'LATA DE MILHO', 'LEITE', 'LINGUICA', 'MACARRAO INSTANTANEO', 'MAMAO', 'MANGA', 'PALMITO', 'PRESUNTO COZIDO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'SNACKS', 'CREME', 'ESCOVA DE DENTE', 'FIXADOR', 'FRALDA', 'HASTES FLEXIVEIS', 'HIDRATANTE', 'PASTA DE DENTE', 'ALCOOL', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'RACAO SECA PARA CAES', 'TIRA LIMO', 'SNACKS', 'SHAMPOO', 'SABONETE', 'SABAO', 'REQUEIJAO', 'REMOVEDOR', 'REFRIGERANTE COLA', 'QUEIJO DE CABRA', 'PAPEL HIGIENICO', 'MANGA', 'MAMAO', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LIMAO', 'LEITE', 'LATA DE ERVILHA', 'KETCHUP', 'IOGURTE', 'HASTES FLEXIVEIS', 'GEL', 'FRALDA', 'ESCOVA DE DENTE', 'DETERGENTE', 'COXA E SOBRECOXA DE FRANGO', 'CONDICIONADOR', 'CERA', 'BROCOLIS', 'BATATA DOCE', 'BATATA', 'BANANA', 'BALDE', 'AZEITE']",2021-01-02,384,F,Divorciado,0,B,2021-01
489604,197,2021-01-02,85,68,"['MORDEDOR', 'ABACAXI', 'AZEITE', 'AZEITONA', 'BATATA DOCE', 'BISCOITO', 'CENOURA', 'DANETTE', 'FEIJAO', 'LATA DE ERVILHA', 'MORTADELA', 'PALMITO', 'PRESUNTO COZIDO', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'REFRIGERANTE LARANJA', 'ABSORVENTE', 'CREME', 'FRALDA', 'GEL', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'ALCOOL', 'BALDE', 'CERA', 'DESENGORDURANTE', 'RODO', 'SABAO EM PO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA GATOS', 'VASSOURA', 'TIRA MANCHA', 'TIRA LIMO', 'SNACKS', 'SHAMPOO', 'SARDINHA', 'SABONETE', 'REFRIGERANTE LIMaO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA CAES', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PAPINHA INFANTIL', 'MORTADELA', 'MACARRAO INSTANTANEO', 'LINGUICA', 'KETCHUP', 'HASTES FLEXIVEIS', 'GEL', 'DOCE', 'DESENGORDURANTE', 'DANETTE', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'COPA SUINA', 'COGUMELOS', 'CHUPETA', 'CERA', 'CENOURA', 'BROCOLIS', 'BISCOITO', 'AZEITONA', 'ARROZ INTEGRAL', 'AMACIANTE']",2021-01-02,196,F,Divorciado,0,B,2021-01
489635,241,2021-01-02,86,71,"['ALHO', 'ATUM', 'AZEITONA', 'BIFE DE COXAO MOLE', 'BROCOLIS', 'CEBOLA', 'FEIJAO', 'LIMAO', 'LINGUICA', 'MACARRAO', 'MAMAO', 'MANGA', 'OVOS', 'PATE', 'REQUEIJAO', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'SNACKS', 'UVA', 'REFRIGERANTE COLA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'CREME', 'ENXAGUANTE BUCAL', 'ESCOVA DE DENTE', 'PAPEL HIGIENICO', 'PRESERVATIVO', 'SABONETE', 'AGUA SANITARIA', 'CERA', 'DESINFETANTE', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'ODORIZADOR', 'REMOVEDOR', 'SABAO', 'RACAO UMIDA PARA CAES', 'TOMATE', 'TIRA LIMO', 'TINTURAS', 'SABAO EM PO', 'RICOTA', 'REPELENTE', 'REFRIGERANTE LARANJA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PASTA DE DENTE', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'MODELADOR', 'MAMAO PAPAYA', 'MAMAO', 'LUSTRA MOVEIS', 'LINGUICA', 'LIMPADOR PERFUMADO', 'LEITE CONDENSADO', 'LATA DE ERVILHA', 'KETCHUP', 'INSETICIDA', 'HIDRATANTE', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'FRALDA', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'COXA E SOBRECOXA DE FRANGO', 'CERA', 'BALDE', 'AMACIANTE']",2021-01-02,240,M,Solteiro,1,B,2021-01
489711,184,2021-01-02,84,68,"['ALHO', 'ARROZ', 'ATUM', 'AZEITONA', 'BATATA', 'CEBOLA', 'CHA', 'COGUMELOS', 'DANETTE', 'DOCE', 'FEIJAO', 'LATA DE ERVILHA', 'LEITE', 'MACARRAO', 'MOLHO BARBECUE', 'MORTADELA', 'PALMITO', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'REQUEIJAO', 'RICOTA', 'SNACKS', 'ABSORVENTE', 'CREME', 'HASTES FLEXIVEIS', 'HIDRATANTE', 'SHAMPOO', 'TALCO', 'TINTURAS', 'INSETICIDA', 'LIMPA VIDROS', 'LUSTRA MOVEIS', 'SABAO', 'SABAO EM PO', 'VASSOURA', 'RACAO SECA PARA GATOS', 'SALGADINHOS DE MILHO', 'SABAO EM PO', 'RICOTA', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA GATOS', 'QUEIJO DE CABRA', 'PRESERVATIVO', 'PATE', 'PAPINHA INFANTIL', 'OVOS', 'MACARRAO INSTANTANEO', 'LINGUICA', 'LIMPADOR MULTIUSO', 'LIMAO', 'LEITE CONDENSADO', 'LEITE', 'LATA DE MILHO', 'HIDRATANTE', 'GEL', 'ENERGETICO', 'DOCE', 'COXA E SOBRECOXA DE FRANGO', 'CONDICIONADOR', 'CHUPETA', 'CERA', 'CENOURA', 'CEBOLA', 'BISCOITO', 'BATATA DOCE', 'ATUM', 'AMACIANTE']",2021-01-02,183,M,Casado ou União Estável,3,B,2021-01
489793,800,2021-01-02,89,70,"['AZEITONA', 'BIFE DE COXAO MOLE', 'CAFE', 'CENOURA', 'COGUMELOS', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'FILE DE PEIXE', 'IOGURTE', 'MACARRAO', 'MACARRAO INSTANTANEO', 'MANGA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SALGADINHOS DE MILHO', 'UVA', 'ENERGETICO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'GEL', 'HIDRATANTE', 'LENCO UMEDECIDO', 'MODELADOR', 'PASTA DE DENTE', 'REPELENTE', 'SHAMPOO', 'TALCO', 'TINTURAS', 'AMACIANTE', 'DESENGORDURANTE', 'DETERGENTE', 'LIMPADOR PERFUMADO', 'SABAO EM PO', 'TIRA LIMO', 'TIRA MANCHA', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'SHAMPOO', 'SABAO EM PO', 'RICOTA', 'REQUEIJAO', 'RACAO SECA PARA CAES', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PATE', 'PAPEL HIGIENICO', 'MANGA', 'MAMAO', 'LUSTRA MOVEIS', 'LEITE', 'GEL', 'FIO DENTAL', 'FILE DE PEIXE', 'ENERGETICO', 'DESENGORDURANTE', 'COXA E SOBRECOXA DE FRANGO', 'CERA', 'CENOURA', 'BROCOLIS', 'BIFE DE COXAO MOLE', 'BANANA', 'ARROZ INTEGRAL', 'ARROZ']",2021-01-02,799,M,Casado ou União Estável,0,C,2021-01
489797,28,2021-01-02,38,38,"['CHUPETA', 'ABACATE', 'AZEITE', 'AZEITONA', 'HAMBUGUER', 'IOGURTE', 'PRESUNTO COZIDO', 'REQUEIJAO', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'UVA', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LARANJA', 'HASTES FLEXIVEIS', 'PRESERVATIVO', 'REPELENTE', 'TIRA LIMO', 'RACAO UMIDA PARA GATOS', 'SABONETE', 'RODO', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'PALMITO', 'ODORIZADOR', 'MORTADELA', 'MOLHO BARBECUE', 'LINGUICA', 'LENCO UMEDECIDO', 'GEL', 'ENXAGUANTE BUCAL', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'COPA SUINA', 'CEBOLA', 'ALMONDEGA']",2021-01-02,27,F,Casado ou União Estável,2,B,2021-01
489855,592,2021-01-02,79,64,"['ACHOCOLATADO', 'ALHO', 'ARROZ INTEGRAL', 'ATUM', 'AZEITE', 'BATATA DOCE', 'CENOURA', 'COGUMELOS', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'MANGA', 'OVOS', 'PATE', 'PRESUNTO COZIDO', 'SARDINHA', 'TOMATE', 'UVA', 'ENERGETICO', 'REFRIGERANTE OUTROS', 'CONDICIONADOR', 'ESCOVA DE DENTE', 'FIXADOR', 'FRALDA', 'GEL', 'HASTES FLEXIVEIS', 'PRESERVATIVO', 'TINTURAS', 'ALCOOL', 'DETERGENTE', 'LIMPADOR MULTIUSO', 'UVA', 'TALCO', 'SHAMPOO', 'SALGADINHOS DE MILHO', 'SABONETE', 'RODO', 'REPELENTE', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PAPEL HIGIENICO', 'OVOS', 'MODELADOR', 'MANGA', 'MAMAO', 'LUSTRA MOVEIS', 'LINGUICA', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'LEITE', 'KETCHUP', 'HASTES FLEXIVEIS', 'HAMBUGUER', 'FRALDA', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'DETERGENTE', 'DESENGORDURANTE', 'CENOURA', 'CEBOLA', 'BISCOITO', 'BANANA', 'AZEITONA', 'ALMONDEGA']",2021-01-02,591,F,Divorciado,0,C,2021-01
489905,493,2021-01-02,30,30,"['MORDEDOR', 'BATATA', 'BISCOITO', 'DANETTE', 'DOCE', 'FEIJAO', 'MANGA', 'MORTADELA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'REFRIGERANTE LARANJA', 'HASTES FLEXIVEIS', 'INSETICIDA', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'Sem Nome', 'RODO', 'SABONETE', 'RODO', 'REFRIGERANTE LARANJA', 'PRESUNTO COZIDO', 'MAMAO', 'LINGUICA', 'FRALDA', 'ENXAGUANTE BUCAL', 'DETERGENTE', 'CHUPETA', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BANANA']",2021-01-02,492,M,Divorciado,4,B,2021-01
489995,615,2021-01-02,76,62,"['BANANA', 'BATATA', 'BATATA DOCE', 'BISCOITO', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'HAMBUGUER', 'IOGURTE', 'KETCHUP', 'LEITE', 'LEITE CONDENSADO', 'MACARRAO', 'PAO DE FORMA', 'PATE', 'SALGADINHO', 'TOMATE', 'CREME', 'FIO DENTAL', 'SHAMPOO', 'ALCOOL', 'DESINFETANTE', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'ODORIZADOR', 'Sem Nome', 'SABAO', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TINTURAS', 'SNACKS', 'SALGADINHO', 'SABAO EM PO', 'SABAO', 'RICOTA', 'REMOVEDOR', 'REFRIGERANTE LARANJA', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'ODORIZADOR', 'MORDEDOR', 'MANGA', 'MAMAO', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LENCO UMEDECIDO', 'LEITE', 'LATA DE ERVILHA', 'KETCHUP', 'INSETICIDA', 'HIDRATANTE', 'HAMBUGUER', 'FRALDA', 'DESENGORDURANTE', 'CHA', 'CAFE', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BATATA', 'ALMONDEGA']",2021-01-02,614,M,Casado ou União Estável,4,C,2021-01
490024,189,2021-01-02,3,3,"['REFRIGERANTE LIMaO', 'MAMAO', 'HIDRATANTE']",2021-01-02,188,F,Separado,4,C,2021-01
490094,201,2021-01-02,55,47,"['CHUPETA', 'AZEITE', 'CENOURA', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'FILE DE PEIXE', 'LATA DE MILHO', 'LEITE', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'SARDINHA', 'REFRIGERANTE LARANJA', 'FIXADOR', 'MODELADOR', 'PRESERVATIVO', 'SABONETE', 'AMACIANTE', 'DETERGENTE', 'INSETICIDA', 'Sem Nome', 'REMOVEDOR', 'SABAO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA GATOS', 'VASSOURA', 'UVA', 'SARDINHA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA GATOS', 'PRESUNTO COZIDO', 'PATE', 'MORTADELA', 'MAMAO PAPAYA', 'LUSTRA MOVEIS', 'LIMPADOR MULTIUSO', 'LIMAO', 'KETCHUP', 'IOGURTE', 'HASTES FLEXIVEIS', 'GEL', 'ENXAGUANTE BUCAL', 'COPA SUINA', 'COGUMELOS', 'CHUPETA', 'BROCOLIS', 'AZEITONA', 'ATUM']",2021-01-02,200,M,Separado,0,B,2021-01
490135,814,2021-01-02,17,17,"['ABACATE', 'ATUM', 'BIFE DE COXAO MOLE', 'COPA SUINA', 'FILE DE PEIXE', 'PATE', 'SNACKS', 'AMACIANTE', 'DESENGORDURANTE', 'DETERGENTE', 'ODORIZADOR', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'MANGA', 'LINGUICA', 'IOGURTE', 'COGUMELOS']",2021-01-02,813,M,Solteiro,0,B,2021-01
490189,180,2021-01-02,9,9,"['AZEITE', 'ENERGETICO', 'SABAO EM PO', 'PRESUNTO COZIDO', 'MACARRAO INSTANTANEO', 'LIMPA VIDROS', 'LIMAO', 'HIDRATANTE', 'COPA SUINA']",2021-01-02,179,M,Separado,4,B,2021-01
490250,87,2021-01-02,68,55,"['CHUPETA', 'MORDEDOR', 'ABACAXI', 'ACHOCOLATADO', 'BROCOLIS', 'CAFE', 'COXA E SOBRECOXA DE FRANGO', 'DANETTE', 'IOGURTE', 'OVOS', 'PAO DE FORMA', 'PRESUNTO COZIDO', 'SALGADINHO', 'REFRIGERANTE GUARANA', 'FIO DENTAL', 'FIXADOR', 'TINTURAS', 'AGUA SANITARIA', 'AMACIANTE', 'DESENGORDURANTE', 'DETERGENTE', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'LUSTRA MOVEIS', 'ODORIZADOR', 'TIRA MANCHA', 'VASSOURA', 'RACAO SECA PARA CAES', 'VASSOURA', 'UVA', 'TIRA LIMO', 'TALCO', 'SARDINHA', 'SALGADINHOS DE MILHO', 'SALGADINHO', 'RODO', 'REPELENTE', 'RACAO UMIDA PARA CAES', 'PATE', 'PALMITO', 'MORTADELA', 'MACARRAO INSTANTANEO', 'MACARRAO', 'LUSTRA MOVEIS', 'LENCO UMEDECIDO', 'KETCHUP', 'IOGURTE', 'HAMBUGUER', 'GEL', 'FIXADOR', 'DOCE', 'CHA', 'BANANA', 'ALMONDEGA']",2021-01-02,86,M,Separado,2,A,2021-01
490334,628,2021-01-02,19,19,"['LEITE', 'OVOS', 'PATE', 'PRESUNTO COZIDO', 'REQUEIJAO', 'SALGADINHOS DE MILHO', 'REFRIGERANTE OUTROS', 'ESCOVA DE DENTE', 'HASTES FLEXIVEIS', 'REMOVEDOR', 'UVA', 'SABAO EM PO', 'PRESUNTO COZIDO', 'MANGA', 'MACARRAO INSTANTANEO', 'HIDRATANTE', 'FEIJAO', 'DESENGORDURANTE', 'CERA']",2021-01-02,627,M,Separado,0,B,2021-01
490402,655,2021-01-02,32,31,"['ABACAXI', 'FEIJAO', 'GRANOLA', 'LATA DE ERVILHA', 'LEITE', 'PALMITO', 'SALGADINHO', 'UVA', 'ESCOVA DE DENTE', 'GEL', 'LIMPA VIDROS', 'RODO', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA GATOS', 'SALGADINHOS DE MILHO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE COLA', 'RACAO UMIDA PARA GATOS', 'RACAO SECA PARA GATOS', 'PROTETOR SOLAR', 'PAPINHA INFANTIL', 'OVOS', 'MODELADOR', 'MAMAO PAPAYA', 'LIMPADOR MULTIUSO', 'LATA DE ERVILHA', 'IOGURTE', 'INSETICIDA', 'FIO DENTAL', 'ENERGETICO', 'DESENGORDURANTE']",2021-01-02,654,M,Divorciado,0,B,2021-01
490465,982,2021-01-02,14,13,"['CORACAO DE FRANGO', 'IOGURTE', 'REFRIGERANTE GUARANA', 'HIDRATANTE', 'PRESERVATIVO', 'VASSOURA', 'SALGADINHOS DE MILHO', 'RODO', 'RACAO SECA PARA CAES', 'MORDEDOR', 'LINGUICA', 'COGUMELOS', 'BANANA']",2021-01-02,981,M,Solteiro,3,B,2021-01
490508,971,2021-01-02,1,1,['FEIJAO'],2021-01-02,970,F,Casado ou União Estável,2,A,2021-01
490563,610,2021-01-02,31,28,"['MORDEDOR', 'BANANA', 'CAFE', 'CENOURA', 'MAMAO PAPAYA', 'PALMITO', 'PRESUNTO COZIDO', 'REFRIGERANTE GUARANA', 'CONDICIONADOR', 'AGUA SANITARIA', 'DESINFETANTE', 'Sem Nome', 'RODO', 'TIRA LIMO', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'TINTURAS', 'TALCO', 'SARDINHA', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'PALMITO', 'MORDEDOR', 'MACARRAO', 'LINGUICA', 'IOGURTE', 'FIXADOR', 'CREME']",2021-01-02,609,M,Divorciado,0,B,2021-01
490592,812,2021-01-02,13,13,"['ALMONDEGA', 'BATATA', 'BROCOLIS', 'FEIJAO', 'KETCHUP', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'REQUEIJAO', 'PAO DE FORMA', 'MANGA', 'MAMAO', 'FIO DENTAL']",2021-01-02,811,F,Divorciado,0,A,2021-01
490608,940,2021-01-02,45,44,"['ARROZ', 'AZEITONA', 'BANANA', 'DANETTE', 'LEITE', 'MACARRAO', 'MAMAO PAPAYA', 'PALMITO', 'PAO DE FORMA', 'PAPINHA INFANTIL', 'PATE', 'SALGADINHOS DE MILHO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'FIO DENTAL', 'GEL', 'HASTES FLEXIVEIS', 'MODELADOR', 'BALDE', 'CERA', 'DESENGORDURANTE', 'DESINFETANTE', 'LUSTRA MOVEIS', 'ODORIZADOR', 'VASSOURA', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'TIRA LIMO', 'SALGADINHOS DE MILHO', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'QUEIJO DE CABRA', 'PRESERVATIVO', 'PASTA DE DENTE', 'PAPINHA INFANTIL', 'MAMAO', 'LIMPA VIDROS', 'LENCO UMEDECIDO', 'KETCHUP', 'GRANOLA', 'FEIJAO', 'COPA SUINA', 'AZEITONA']",2021-01-02,939,F,Casado ou União Estável,3,B,2021-01
490690,69,2021-01-02,65,58,"['ABACATE', 'ARROZ INTEGRAL', 'BATATA DOCE', 'FILE DE PEIXE', 'GRANOLA', 'KETCHUP', 'LATA DE ERVILHA', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'QUEIJO MUSSARELA', 'RICOTA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'ABSORVENTE', 'FIXADOR', 'FRALDA', 'HASTES FLEXIVEIS', 'LENCO UMEDECIDO', 'SABONETE', 'DETERGENTE', 'ODORIZADOR', 'VASSOURA', 'UVA', 'TIRA MANCHA', 'TINTURAS', 'TALCO', 'SNACKS', 'SALGADINHOS DE MILHO', 'RICOTA', 'REFRIGERANTE COLA', 'RACAO SECA PARA CAES', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PASTA DE DENTE', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'MORTADELA', 'LUSTRA MOVEIS', 'LIMPADOR MULTIUSO', 'LENCO UMEDECIDO', 'LATA DE MILHO', 'IOGURTE', 'INSETICIDA', 'HASTES FLEXIVEIS', 'GRANOLA', 'FIXADOR', 'FILE DE PEIXE', 'ESCOVA DE DENTE', 'DANETTE', 'COGUMELOS', 'ARROZ', 'AMACIANTE', 'ALMONDEGA']",2021-01-02,68,M,Solteiro,3,A,2021-01
